episode,cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward,new_cart_position,new_cart_velocity,new_pole_angle,new_pole_angular_velocity,q_values
280,-0.0025270043,-0.027786834,-0.0042409333,0.019438785,1,1.0,-0.003082741,0.16739568,-0.0038521576,-0.2745792,"[17.964485, 18.619669]"
280,-0.003082741,0.16739568,-0.0038521576,-0.2745792,1,1.0,0.00026517245,0.36257237,-0.009343741,-0.5684746,"[18.630503, 18.832298]"
280,0.00026517245,0.36257237,-0.009343741,-0.5684746,0,1.0,0.00751662,0.16758272,-0.020713232,-0.27874988,"[19.360558, 18.307045]"
280,0.00751662,0.16758272,-0.020713232,-0.27874988,1,1.0,0.010868275,0.36299396,-0.026288232,-0.5778931,"[18.772549, 18.809774]"
280,0.010868275,0.36299396,-0.026288232,-0.5778931,0,1.0,0.018128153,0.16825011,-0.037846092,-0.29360613,"[19.353966, 18.017073]"
280,0.018128153,0.16825011,-0.037846092,-0.29360613,0,1.0,0.021493156,-0.02631239,-0.043718215,-0.013095464,"[18.957014, 18.697638]"
280,0.021493156,-0.02631239,-0.043718215,-0.013095464,1,1.0,0.020966908,0.16940838,-0.043980125,-0.31924516,"[18.539587, 18.698631]"
280,0.020966908,0.16940838,-0.043980125,-0.31924516,0,1.0,0.024355076,-0.025060507,-0.050365027,-0.040749893,"[19.038294, 18.570337]"
280,0.024355076,-0.025060507,-0.050365027,-0.040749893,0,1.0,0.023853866,-0.21942541,-0.051180027,0.2356267,"[18.704666, 18.695684]"
280,0.023853866,-0.21942541,-0.051180027,0.2356267,1,1.0,0.019465357,-0.02361101,-0.046467494,-0.07275065,"[18.6367, 18.8205]"
280,0.019465357,-0.02361101,-0.046467494,-0.07275065,0,1.0,0.018993137,-0.21803705,-0.047922507,0.20491709,"[18.708258, 18.66913]"
280,0.018993137,-0.21803705,-0.047922507,0.20491709,1,1.0,0.014632396,-0.022263708,-0.043824162,-0.10248961,"[18.617645, 18.761856]"
280,0.014632396,-0.022263708,-0.043824162,-0.10248961,0,1.0,0.014187122,-0.2167311,-0.045873955,0.17605121,"[18.66376, 18.638874]"
280,0.014187122,-0.2167311,-0.045873955,0.17605121,1,1.0,0.0098525,-0.020983677,-0.042352933,-0.13074322,"[18.597923, 18.684437]"
280,0.0098525,-0.020983677,-0.042352933,-0.13074322,0,1.0,0.009432826,-0.21547414,-0.044967797,0.14828283,"[18.656546, 18.627882]"
280,0.009432826,-0.21547414,-0.044967797,0.14828283,1,1.0,0.0051233433,-0.019738065,-0.04200214,-0.15824057,"[18.602335, 18.613007]"
280,0.0051233433,-0.019738065,-0.04200214,-0.15824057,0,1.0,0.004728582,-0.21423429,-0.04516695,0.12090145,"[18.68398, 18.604736]"
280,0.004728582,-0.21423429,-0.04516695,0.12090145,0,1.0,0.00044389645,-0.408681,-0.042748924,0.39899948,"[18.601835, 18.513615]"
280,0.00044389645,-0.408681,-0.042748924,0.39899948,1,1.0,-0.0077297236,-0.2129795,-0.03476893,0.09315107,"[18.66101, 18.747438]"
280,-0.0077297236,-0.2129795,-0.03476893,0.09315107,0,1.0,-0.011989313,-0.4075863,-0.03290591,0.37466484,"[18.453255, 18.40216]"
280,-0.011989313,-0.4075863,-0.03290591,0.37466484,1,1.0,-0.020141039,-0.21201277,-0.025412615,0.07179076,"[18.524084, 18.693727]"
280,-0.020141039,-0.21201277,-0.025412615,0.07179076,0,1.0,-0.024381295,-0.40676135,-0.0239768,0.3563488,"[18.409557, 18.38965]"
280,-0.024381295,-0.40676135,-0.0239768,0.3563488,1,1.0,-0.03251652,-0.21130686,-0.016849823,0.056202836,"[18.412754, 18.663239]"
280,-0.03251652,-0.21130686,-0.016849823,0.056202836,1,1.0,-0.036742657,-0.015947413,-0.015725767,-0.24174835,"[18.376434, 18.394186]"
280,-0.036742657,-0.015947413,-0.015725767,-0.24174835,0,1.0,-0.037061606,-0.21084124,-0.020560734,0.04593306,"[18.717363, 18.59103]"
280,-0.037061606,-0.21084124,-0.020560734,0.04593306,0,1.0,-0.041278433,-0.40566242,-0.019642072,0.33205864,"[18.438625, 18.358738]"
280,-0.041278433,-0.40566242,-0.019642072,0.33205864,1,1.0,-0.04939168,-0.21026647,-0.0130009,0.033246852,"[18.414362, 18.665579]"
280,-0.04939168,-0.21026647,-0.0130009,0.033246852,0,1.0,-0.05359701,-0.4051996,-0.012335963,0.32179967,"[18.409979, 18.397182]"
280,-0.05359701,-0.4051996,-0.012335963,0.32179967,1,1.0,-0.061701003,-0.20990416,-0.0058999695,0.025252137,"[18.364975, 18.675081]"
280,-0.061701003,-0.20990416,-0.0058999695,0.025252137,1,1.0,-0.06589909,-0.014698107,-0.0053949268,-0.26928645,"[18.376753, 18.455336]"
280,-0.06589909,-0.014698107,-0.0053949268,-0.26928645,0,1.0,-0.066193044,-0.20974265,-0.010780656,0.021690022,"[18.72022, 18.53958]"
280,-0.066193044,-0.20974265,-0.010780656,0.021690022,0,1.0,-0.0703879,-0.40470836,-0.010346855,0.31095213,"[18.42559, 18.425264]"
280,-0.0703879,-0.40470836,-0.010346855,0.31095213,1,1.0,-0.07848207,-0.20944053,-0.0041278126,0.015024147,"[18.376076, 18.686855]"
280,-0.07848207,-0.20944053,-0.0041278126,0.015024147,1,1.0,-0.082670875,-0.014259625,-0.0038273295,-0.2789583,"[18.379076, 18.476736]"
280,-0.082670875,-0.014259625,-0.0038273295,-0.2789583,0,1.0,-0.08295607,-0.20932677,-0.009406495,0.01251505,"[18.740671, 18.538553]"
280,-0.08295607,-0.20932677,-0.009406495,0.01251505,1,1.0,-0.08714261,-0.014071188,-0.0091561945,-0.28312084,"[18.423456, 18.438982]"
280,-0.08714261,-0.014071188,-0.0091561945,-0.28312084,0,1.0,-0.08742403,-0.20906135,-0.014818611,0.006660272,"[18.749975, 18.488798]"
280,-0.08742403,-0.20906135,-0.014818611,0.006660272,0,1.0,-0.09160525,-0.40396768,-0.014685405,0.29463115,"[18.463182, 18.387508]"
280,-0.09160525,-0.40396768,-0.014685405,0.29463115,1,1.0,-0.09968461,-0.20863947,-0.008792782,-0.0026469121,"[18.457808, 18.676361]"
280,-0.09968461,-0.20863947,-0.008792782,-0.0026469121,1,1.0,-0.1038574,-0.013392537,-0.00884572,-0.29809105,"[18.412912, 18.424763]"
280,-0.1038574,-0.013392537,-0.00884572,-0.29809105,0,1.0,-0.104125254,-0.20838729,-0.014807542,-0.008210978,"[18.770432, 18.448296]"
280,-0.104125254,-0.20838729,-0.014807542,-0.008210978,0,1.0,-0.108293,-0.4032938,-0.014971761,0.27976346,"[18.464231, 18.376432]"
280,-0.108293,-0.4032938,-0.014971761,0.27976346,1,1.0,-0.11635887,-0.20796148,-0.009376492,-0.017603675,"[18.458836, 18.647583]"
280,-0.11635887,-0.20796148,-0.009376492,-0.017603675,1,1.0,-0.1205181,-0.012706333,-0.009728566,-0.3132302,"[18.421429, 18.426716]"
280,-0.1205181,-0.012706333,-0.009728566,-0.3132302,0,1.0,-0.12077223,-0.20768835,-0.015993169,-0.023631148,"[18.782862, 18.388292]"
280,-0.12077223,-0.20768835,-0.015993169,-0.023631148,0,1.0,-0.12492599,-0.40257734,-0.016465792,0.26396316,"[18.475508, 18.380419]"
280,-0.12492599,-0.40257734,-0.016465792,0.26396316,1,1.0,-0.13297755,-0.20722428,-0.011186529,-0.033867434,"[18.441141, 18.614374]"
280,-0.13297755,-0.20722428,-0.011186529,-0.033867434,1,1.0,-0.13712204,-0.011943713,-0.011863878,-0.33005872,"[18.440176, 18.441639]"
280,-0.13712204,-0.011943713,-0.011863878,-0.33005872,0,1.0,-0.1373609,-0.20689479,-0.018465051,-0.041140597,"[18.780819, 18.290228]"
280,-0.1373609,-0.20689479,-0.018465051,-0.041140597,0,1.0,-0.1414988,-0.40174717,-0.019287864,0.24565971,"[18.496786, 18.388582]"
280,-0.1414988,-0.40174717,-0.019287864,0.24565971,1,1.0,-0.14953375,-0.20635511,-0.01437467,-0.05304412,"[18.42286, 18.575392]"
280,-0.14953375,-0.20635511,-0.01437467,-0.05304412,0,1.0,-0.15366085,-0.40126804,-0.015435552,0.23506904,"[18.483644, 18.442734]"
280,-0.15366085,-0.40126804,-0.015435552,0.23506904,1,1.0,-0.1616862,-0.20592898,-0.010734172,-0.062442496,"[18.365448, 18.571112]"
280,-0.1616862,-0.20592898,-0.010734172,-0.062442496,0,1.0,-0.16580479,-0.4008954,-0.011983021,0.22683449,"[18.489182, 18.479927]"
280,-0.16580479,-0.4008954,-0.011983021,0.22683449,1,1.0,-0.17382269,-0.20560426,-0.007446332,-0.0696041,"[18.337992, 18.560444]"
280,-0.17382269,-0.20560426,-0.007446332,-0.0696041,1,1.0,-0.17793478,-0.010376348,-0.008838414,-0.36462706,"[18.489386, 18.506628]"
280,-0.17793478,-0.010376348,-0.008838414,-0.36462706,0,1.0,-0.17814231,-0.20537159,-0.016130954,-0.07474408,"[18.702873, 18.136448]"
280,-0.17814231,-0.20537159,-0.016130954,-0.07474408,0,1.0,-0.18224974,-0.4002586,-0.017625837,0.21280614,"[18.523796, 18.42528]"
280,-0.18224974,-0.4002586,-0.017625837,0.21280614,1,1.0,-0.19025491,-0.20488915,-0.013369714,-0.085384265,"[18.388248, 18.50327]"
280,-0.19025491,-0.20488915,-0.013369714,-0.085384265,0,1.0,-0.19435269,-0.39981693,-0.015077399,0.20305069,"[18.519352, 18.428242]"
280,-0.19435269,-0.39981693,-0.015077399,0.20305069,1,1.0,-0.20234902,-0.20448263,-0.011016386,-0.09435004,"[18.36738, 18.481558]"
280,-0.20234902,-0.20448263,-0.011016386,-0.09435004,0,1.0,-0.20643868,-0.39944497,-0.012903386,0.19483697,"[18.515049, 18.430466]"
280,-0.20643868,-0.39944497,-0.012903386,0.19483697,1,1.0,-0.21442758,-0.20414084,-0.009006646,-0.10188832,"[18.353943, 18.447678]"
280,-0.21442758,-0.20414084,-0.009006646,-0.10188832,0,1.0,-0.2185104,-0.39913258,-0.011044413,0.18793948,"[18.49654, 18.422888]"
280,-0.2185104,-0.39913258,-0.011044413,0.18793948,1,1.0,-0.22649305,-0.20385435,-0.007285624,-0.10820696,"[18.338892, 18.401325]"
280,-0.22649305,-0.20385435,-0.007285624,-0.10820696,0,1.0,-0.23057014,-0.39887115,-0.009449762,0.18216851,"[18.477665, 18.426357]"
280,-0.23057014,-0.39887115,-0.009449762,0.18216851,1,1.0,-0.23854756,-0.20361526,-0.0058063925,-0.11348043,"[18.329565, 18.362535]"
280,-0.23854756,-0.20361526,-0.0058063925,-0.11348043,0,1.0,-0.24261987,-0.39865354,-0.008076001,0.17736499,"[18.461218, 18.425707]"
280,-0.24261987,-0.39865354,-0.008076001,0.17736499,1,1.0,-0.25059295,-0.20341696,-0.0045287013,-0.11785466,"[18.325302, 18.333477]"
280,-0.25059295,-0.20341696,-0.0045287013,-0.11785466,0,1.0,-0.25466126,-0.39847374,-0.0068857945,0.17339607,"[18.45369, 18.435186]"
280,-0.25466126,-0.39847374,-0.0068857945,0.17339607,0,1.0,-0.26263076,-0.59349644,-0.0034178733,0.4638988,"[18.315968, 18.304525]"
280,-0.26263076,-0.59349644,-0.0034178733,0.4638988,1,1.0,-0.27450067,-0.39832637,0.005860103,0.17014053,"[18.004559, 18.27425]"
280,-0.27450067,-0.39832637,0.005860103,0.17014053,1,1.0,-0.28246722,-0.20328878,0.009262914,-0.120687954,"[18.231636, 18.2399]"
280,-0.28246722,-0.20328878,0.009262914,-0.120687954,1,1.0,-0.28653297,-0.008300761,0.0068491544,-0.4104342,"[18.389517, 18.49305]"
280,-0.28653297,-0.008300761,0.0068491544,-0.4104342,0,1.0,-0.286699,-0.20351914,-0.0013595292,-0.11559985,"[18.722898, 18.155468]"
280,-0.286699,-0.20351914,-0.0013595292,-0.11559985,1,1.0,-0.29076937,-0.0083777355,-0.0036715262,-0.40871137,"[18.42768, 18.515171]"
280,-0.29076937,-0.0083777355,-0.0036715262,-0.40871137,0,1.0,-0.29093695,-0.20344743,-0.0118457535,-0.11718823,"[18.674685, 18.042772]"
280,-0.29093695,-0.20344743,-0.0118457535,-0.11718823,1,1.0,-0.2950059,-0.008157781,-0.014189518,-0.41358474,"[18.420729, 18.463278]"
280,-0.2950059,-0.008157781,-0.014189518,-0.41358474,0,1.0,-0.29516903,-0.20307575,-0.022461213,-0.12540878,"[18.60937, 17.881111]"
280,-0.29516903,-0.20307575,-0.022461213,-0.12540878,0,1.0,-0.29923055,-0.39786884,-0.02496939,0.16010411,"[18.385008, 18.361479]"
280,-0.29923055,-0.39786884,-0.02496939,0.16010411,0,1.0,-0.30718794,-0.5926246,-0.021767307,0.44480643,"[18.358114, 18.130157]"
280,-0.30718794,-0.5926246,-0.021767307,0.44480643,1,1.0,-0.31904042,-0.39720154,-0.012871178,0.1453422,"[18.052814, 18.192215]"
280,-0.31904042,-0.39720154,-0.012871178,0.1453422,0,1.0,-0.32698447,-0.5921368,-0.009964334,0.4339369,"[18.267735, 18.061024]"
280,-0.32698447,-0.5921368,-0.009964334,0.4339369,1,1.0,-0.3388272,-0.39687523,-0.0012855965,0.13812956,"[17.946049, 18.098223]"
280,-0.3388272,-0.39687523,-0.0012855965,0.13812956,0,1.0,-0.34676468,-0.5919787,0.0014769947,0.43040663,"[18.24513, 18.012632]"
280,-0.34676468,-0.5919787,0.0014769947,0.43040663,1,1.0,-0.35860428,-0.39687774,0.010085127,0.13818967,"[17.911713, 18.084663]"
280,-0.35860428,-0.39687774,0.010085127,0.13818967,0,1.0,-0.36654183,-0.59214264,0.012848921,0.43403715,"[18.248392, 18.005455]"
280,-0.36654183,-0.59214264,0.012848921,0.43403715,1,1.0,-0.37838468,-0.39720497,0.021529663,0.14543222,"[17.951681, 18.144041]"
280,-0.37838468,-0.39720497,0.021529663,0.14543222,0,1.0,-0.3863288,-0.59262854,0.024438309,0.44482884,"[18.355669, 18.128103]"
280,-0.3863288,-0.59262854,0.024438309,0.44482884,1,1.0,-0.39818135,-0.3978607,0.033334885,0.1599485,"[18.028698, 18.20933]"
280,-0.39818135,-0.3978607,0.033334885,0.1599485,0,1.0,-0.40613857,-0.59344363,0.036533855,0.46295857,"[18.464733, 18.302416]"
280,-0.40613857,-0.59344363,0.036533855,0.46295857,1,1.0,-0.41800743,-0.39885652,0.045793027,0.18201123,"[18.023237, 18.318016]"
280,-0.41800743,-0.39885652,0.045793027,0.18201123,0,1.0,-0.42598456,-0.5946028,0.04943325,0.4887813,"[18.452871, 18.414595]"
280,-0.42598456,-0.5946028,0.04943325,0.4887813,1,1.0,-0.4378766,-0.40021187,0.059208877,0.21207853,"[17.989649, 18.402983]"
280,-0.4378766,-0.40021187,0.059208877,0.21207853,1,1.0,-0.44588086,-0.20598423,0.06345045,-0.061355148,"[18.4096, 18.52438]"
280,-0.44588086,-0.20598423,0.06345045,-0.061355148,1,1.0,-0.45000055,-0.011826699,0.062223345,-0.33336347,"[18.216455, 18.429647]"
280,-0.45000055,-0.011826699,0.062223345,-0.33336347,1,1.0,-0.45023707,0.18235698,0.055556074,-0.6057934,"[18.474619, 18.503002]"
280,-0.45023707,0.18235698,0.055556074,-0.6057934,0,1.0,-0.44658995,-0.01349602,0.043440208,-0.2961421,"[18.954954, 18.240229]"
