episode,cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward,new_cart_position,new_cart_velocity,new_pole_angle,new_pole_angular_velocity,q_values
180,0.01637291,0.008820683,0.030960053,0.021500535,1,1.0,0.016549323,0.20348527,0.031390063,-0.26125562,"[17.446571, 18.514936]"
180,0.016549323,0.20348527,0.031390063,-0.26125562,1,1.0,0.020619027,0.3981454,0.02616495,-0.5438748,"[17.972424, 18.532896]"
180,0.020619027,0.3981454,0.02616495,-0.5438748,0,1.0,0.028581936,0.20266572,0.015287455,-0.24306402,"[18.840023, 18.558413]"
180,0.028581936,0.20266572,0.015287455,-0.24306402,1,1.0,0.03263525,0.397566,0.010426175,-0.53088593,"[17.940279, 18.457512]"
180,0.03263525,0.397566,0.010426175,-0.53088593,0,1.0,0.040586572,0.20229895,-0.0001915445,-0.23493606,"[18.843994, 18.500162]"
180,0.040586572,0.20229895,-0.0001915445,-0.23493606,1,1.0,0.04463255,0.39742365,-0.004890266,-0.5276794,"[18.028553, 18.447142]"
180,0.04463255,0.39742365,-0.004890266,-0.5276794,0,1.0,0.052581023,0.20237084,-0.015443854,-0.23654142,"[18.84171, 18.358393]"
180,0.052581023,0.20237084,-0.015443854,-0.23654142,1,1.0,0.05662844,0.39771,-0.020174682,-0.53405553,"[18.242102, 18.52032]"
180,0.05662844,0.39771,-0.020174682,-0.53405553,0,1.0,0.06458264,0.20287748,-0.030855794,-0.24779719,"[18.847239, 18.13718]"
180,0.06458264,0.20287748,-0.030855794,-0.24779719,1,1.0,0.06864019,0.3984262,-0.035811737,-0.5500508,"[18.482286, 18.553387]"
180,0.06864019,0.3984262,-0.035811737,-0.5500508,0,1.0,0.07660871,0.20382509,-0.046812754,-0.2688627,"[18.880373, 17.831675]"
180,0.07660871,0.20382509,-0.046812754,-0.2688627,0,1.0,0.08068521,0.009401375,-0.052190006,0.008695454,"[18.72134, 18.51302]"
180,0.08068521,0.009401375,-0.052190006,0.008695454,1,1.0,0.08087324,0.20523146,-0.052016098,-0.2999866,"[18.44634, 18.572588]"
180,0.08087324,0.20523146,-0.052016098,-0.2999866,0,1.0,0.08497787,0.010888018,-0.05801583,-0.024151567,"[18.892708, 18.377821]"
180,0.08497787,0.010888018,-0.05801583,-0.024151567,0,1.0,0.08519563,-0.18335602,-0.05849886,0.24967718,"[18.657713, 18.56006]"
180,0.08519563,-0.18335602,-0.05849886,0.24967718,1,1.0,0.081528515,0.0125504285,-0.053505316,-0.06086867,"[18.722925, 18.893234]"
180,0.081528515,0.0125504285,-0.053505316,-0.06086867,0,1.0,0.08177952,-0.18176517,-0.05472269,0.21446455,"[18.731028, 18.544971]"
180,0.08177952,-0.18176517,-0.05472269,0.21446455,1,1.0,0.078144215,0.014094691,-0.0504334,-0.094965905,"[18.677929, 18.853247]"
180,0.078144215,0.014094691,-0.0504334,-0.094965905,0,1.0,0.07842611,-0.1802695,-0.052332718,0.18138854,"[18.772512, 18.532803]"
180,0.07842611,-0.1802695,-0.052332718,0.18138854,1,1.0,0.07482072,0.015560725,-0.04870495,-0.12733343,"[18.66912, 18.804813]"
180,0.07482072,0.015560725,-0.04870495,-0.12733343,0,1.0,0.07513194,-0.17883089,-0.051251616,0.1495946,"[18.808434, 18.518269]"
180,0.07513194,-0.17883089,-0.051251616,0.1495946,1,1.0,0.07155532,0.016986081,-0.048259724,-0.15880653,"[18.721622, 18.773571]"
180,0.07155532,0.016986081,-0.048259724,-0.15880653,0,1.0,0.07189504,-0.17741291,-0.051435854,0.1182696,"[18.834553, 18.506002]"
180,0.07189504,-0.17741291,-0.051435854,0.1182696,0,1.0,0.06834678,-0.37176162,-0.049070463,0.39429164,"[18.695797, 18.662893]"
180,0.06834678,-0.37176162,-0.049070463,0.39429164,1,1.0,0.060911547,-0.17597896,-0.04118463,0.08655021,"[18.754215, 18.813637]"
180,0.060911547,-0.17597896,-0.04118463,0.08655021,1,1.0,0.057391968,0.019708402,-0.039453626,-0.21883678,"[18.485697, 18.530413]"
180,0.057391968,0.019708402,-0.039453626,-0.21883678,0,1.0,0.057786137,-0.17482801,-0.04383036,0.061144404,"[18.84158, 18.460373]"
180,0.057786137,-0.17482801,-0.04383036,0.061144404,0,1.0,0.054289576,-0.369295,-0.04260747,0.33968276,"[18.508646, 18.429462]"
180,0.054289576,-0.369295,-0.04260747,0.33968276,1,1.0,0.046903677,-0.17359352,-0.03581382,0.033874135,"[18.702606, 18.740679]"
180,0.046903677,-0.17359352,-0.03581382,0.033874135,0,1.0,0.043431807,-0.3681841,-0.035136335,0.31504577,"[18.363117, 18.28835]"
180,0.043431807,-0.3681841,-0.035136335,0.31504577,1,1.0,0.036068123,-0.1725797,-0.02883542,0.011492354,"[18.615124, 18.665249]"
180,0.036068123,-0.1725797,-0.02883542,0.011492354,0,1.0,0.03261653,-0.3672765,-0.028605573,0.2949397,"[18.337019, 18.24207]"
180,0.03261653,-0.3672765,-0.028605573,0.2949397,1,1.0,0.025271,-0.17175865,-0.022706779,-0.006625964,"[18.526007, 18.594477]"
180,0.025271,-0.17175865,-0.022706779,-0.006625964,0,1.0,0.021835826,-0.36654773,-0.022839297,0.2788071,"[18.369219, 18.234526]"
180,0.021835826,-0.36654773,-0.022839297,0.2788071,1,1.0,0.014504873,-0.17110753,-0.017263155,-0.020990908,"[18.445082, 18.54216]"
180,0.014504873,-0.17110753,-0.017263155,-0.020990908,0,1.0,0.011082722,-0.3659777,-0.017682973,0.26619568,"[18.38063, 18.265358]"
180,0.011082722,-0.3659777,-0.017682973,0.26619568,1,1.0,0.0037631681,-0.17060791,-0.012359059,-0.032011725,"[18.366627, 18.523754]"
180,0.0037631681,-0.17060791,-0.012359059,-0.032011725,0,1.0,0.00035100998,-0.36555046,-0.012999294,0.2567463,"[18.375938, 18.31339]"
