episode,cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward,new_cart_position,new_cart_velocity,new_pole_angle,new_pole_angular_velocity,q_values
60,0.013261707,-0.00064668286,-0.021968435,0.027704922,1,1.0,0.013248773,0.19478332,-0.021414336,-0.27182752,"[18.041267, 18.620178]"
60,0.013248773,0.19478332,-0.021414336,-0.27182752,1,1.0,0.01714444,0.3902042,-0.026850887,-0.57118696,"[18.585714, 18.687454]"
60,0.01714444,0.3902042,-0.026850887,-0.57118696,0,1.0,0.024948522,0.19546884,-0.038274627,-0.28708246,"[19.227268, 18.125092]"
60,0.024948522,0.19546884,-0.038274627,-0.28708246,0,1.0,0.0288579,0.00091304496,-0.044016276,-0.006712493,"[18.85844, 18.686165]"
60,0.0288579,0.00091304496,-0.044016276,-0.006712493,1,1.0,0.028876161,0.1966377,-0.044150528,-0.31295174,"[18.421558, 18.69168]"
60,0.028876161,0.1966377,-0.044150528,-0.31295174,0,1.0,0.032808915,0.002171619,-0.05040956,-0.034512896,"[18.980492, 18.599487]"
60,0.032808915,0.002171619,-0.05040956,-0.034512896,1,1.0,0.032852348,0.19797885,-0.05109982,-0.34266478,"[18.646019, 18.727509]"
60,0.032852348,0.19797885,-0.05109982,-0.34266478,0,1.0,0.036811925,0.003619729,-0.057953116,-0.066523455,"[19.06556, 18.412966]"
60,0.036811925,0.003619729,-0.057953116,-0.066523455,0,1.0,0.03688432,-0.19062552,-0.059283584,0.20732658,"[18.822811, 18.70731]"
60,0.03688432,-0.19062552,-0.059283584,0.20732658,1,1.0,0.03307181,0.0052918484,-0.055137053,-0.10345236,"[18.765427, 18.865196]"
60,0.03307181,0.0052918484,-0.055137053,-0.10345236,0,1.0,0.033177644,-0.18899836,-0.057206098,0.17133798,"[18.852295, 18.672571]"
60,0.033177644,-0.18899836,-0.057206098,0.17133798,1,1.0,0.029397678,0.0068937293,-0.05377934,-0.1388289,"[18.773048, 18.796608]"
60,0.029397678,0.0068937293,-0.05377934,-0.1388289,0,1.0,0.029535552,-0.18741836,-0.05655592,0.13641433,"[18.820864, 18.624693]"
60,0.029535552,-0.18741836,-0.05655592,0.13641433,0,1.0,0.025787186,-0.38168657,-0.053827632,0.41073215,"[18.781857, 18.704517]"
60,0.025787186,-0.38168657,-0.053827632,0.41073215,1,1.0,0.018153455,-0.18584447,-0.045612987,0.10157679,"[18.843258, 18.85849]"
60,0.018153455,-0.18584447,-0.045612987,0.10157679,0,1.0,0.014436565,-0.38028404,-0.043581452,0.37952724,"[18.574432, 18.556606]"
60,0.014436565,-0.38028404,-0.043581452,0.37952724,1,1.0,0.0068308846,-0.18457116,-0.03599091,0.07342778,"[18.69328, 18.79095]"
60,0.0068308846,-0.18457116,-0.03599091,0.07342778,1,1.0,0.0031394612,0.0110477805,-0.03452235,-0.23038965,"[18.38023, 18.403423]"
60,0.0031394612,0.0110477805,-0.03452235,-0.23038965,0,1.0,0.0033604167,-0.18356429,-0.039130144,0.051206954,"[18.741562, 18.570702]"
60,0.0033604167,-0.18356429,-0.039130144,0.051206954,0,1.0,-0.00031086893,-0.37810394,-0.038106006,0.33129174,"[18.439339, 18.304071]"
60,-0.00031086893,-0.37810394,-0.038106006,0.33129174,1,1.0,-0.0078729475,-0.18246087,-0.03148017,0.026839724,"[18.637455, 18.706837]"
60,-0.0078729475,-0.18246087,-0.03148017,0.026839724,0,1.0,-0.0115221655,-0.37711757,-0.030943377,0.30942646,"[18.45473, 18.269642]"
60,-0.0115221655,-0.37711757,-0.030943377,0.30942646,1,1.0,-0.019064516,-0.18156871,-0.024754848,0.007147682,"[18.538746, 18.655746]"
60,-0.019064516,-0.18156871,-0.024754848,0.007147682,0,1.0,-0.022695892,-0.37632707,-0.024611894,0.29191852,"[18.478605, 18.297012]"
60,-0.022695892,-0.37632707,-0.024611894,0.29191852,1,1.0,-0.030222433,-0.180863,-0.018773524,-0.008423965,"[18.446716, 18.617395]"
60,-0.030222433,-0.180863,-0.018773524,-0.008423965,0,1.0,-0.03383969,-0.37571073,-0.018942004,0.27827707,"[18.47218, 18.332886]"
60,-0.03383969,-0.37571073,-0.018942004,0.27827707,1,1.0,-0.041353907,-0.18032376,-0.013376462,-0.020319445,"[18.412025, 18.608454]"
60,-0.041353907,-0.18032376,-0.013376462,-0.020319445,0,1.0,-0.044960383,-0.37525135,-0.013782851,0.26811323,"[18.465252, 18.376335]"
60,-0.044960383,-0.37525135,-0.013782851,0.26811323,1,1.0,-0.05246541,-0.17993544,-0.008420587,-0.028884852,"[18.392885, 18.624874]"
60,-0.05246541,-0.17993544,-0.008420587,-0.028884852,0,1.0,-0.056064118,-0.37493563,-0.008998283,0.26112944,"[18.452951, 18.432056]"
60,-0.056064118,-0.37493563,-0.008998283,0.26112944,1,1.0,-0.06356283,-0.17968638,-0.0037756949,-0.034378022,"[18.371471, 18.641048]"
60,-0.06356283,-0.17968638,-0.0037756949,-0.034378022,1,1.0,-0.06715656,0.015489505,-0.0044632554,-0.3282498,"[18.429274, 18.484726]"
60,-0.06715656,0.015489505,-0.0044632554,-0.3282498,0,1.0,-0.066846766,-0.17956862,-0.011028252,-0.03697774,"[18.82672, 18.39289]"
60,-0.066846766,-0.17956862,-0.011028252,-0.03697774,0,1.0,-0.07043814,-0.3745307,-0.0117678065,0.25220537,"[18.478352, 18.426844]"
60,-0.07043814,-0.3745307,-0.0117678065,0.25220537,1,1.0,-0.07792875,-0.17924272,-0.006723699,-0.044166002,"[18.424238, 18.645473]"
60,-0.07792875,-0.17924272,-0.006723699,-0.044166002,1,1.0,-0.081513606,0.015975006,-0.0076070195,-0.3389627,"[18.453491, 18.473185]"
60,-0.081513606,0.015975006,-0.0076070195,-0.3389627,0,1.0,-0.08119411,-0.17903788,-0.014386274,-0.04868829,"[18.831638, 18.322868]"
60,-0.08119411,-0.17903788,-0.014386274,-0.04868829,0,1.0,-0.08477487,-0.37395063,-0.01536004,0.23942114,"[18.498838, 18.406013]"
60,-0.08477487,-0.37395063,-0.01536004,0.23942114,1,1.0,-0.09225388,-0.17861265,-0.010571617,-0.058066916,"[18.474026, 18.621944]"
60,-0.09225388,-0.17861265,-0.010571617,-0.058066916,0,1.0,-0.095826134,-0.37358144,-0.0117329545,0.23126192,"[18.494036, 18.46276]"
60,-0.095826134,-0.37358144,-0.0117329545,0.23126192,1,1.0,-0.10329776,-0.17829381,-0.007107716,-0.065098755,"[18.446472, 18.628298]"
60,-0.10329776,-0.17829381,-0.007107716,-0.065098755,1,1.0,-0.10686363,0.016929315,-0.008409691,-0.36001572,"[18.475044, 18.516989]"
60,-0.10686363,0.016929315,-0.008409691,-0.36001572,0,1.0,-0.10652505,-0.1780721,-0.015610006,-0.069996364,"[18.841694, 18.221281]"
60,-0.10652505,-0.1780721,-0.015610006,-0.069996364,0,1.0,-0.11008649,-0.3729668,-0.017009933,0.21772094,"[18.53276, 18.449709]"
60,-0.11008649,-0.3729668,-0.017009933,0.21772094,1,1.0,-0.11754583,-0.17760588,-0.012655514,-0.08027874,"[18.463814, 18.58102]"
60,-0.11754583,-0.17760588,-0.012655514,-0.08027874,0,1.0,-0.121097945,-0.37254414,-0.014261088,0.20838462,"[18.520153, 18.510656]"
60,-0.121097945,-0.37254414,-0.014261088,0.20838462,1,1.0,-0.12854883,-0.17722121,-0.0100933965,-0.08876261,"[18.419744, 18.578566]"
60,-0.12854883,-0.17722121,-0.0100933965,-0.08876261,1,1.0,-0.13209325,0.018043956,-0.011868648,-0.38461283,"[18.525776, 18.554943]"
60,-0.13209325,0.018043956,-0.011868648,-0.38461283,0,1.0,-0.13173237,-0.1769075,-0.019560905,-0.095695555,"[18.77694, 18.033615]"
60,-0.13173237,-0.1769075,-0.019560905,-0.095695555,0,1.0,-0.13527052,-0.3717437,-0.021474816,0.19075231,"[18.561172, 18.47187]"
60,-0.13527052,-0.3717437,-0.021474816,0.19075231,1,1.0,-0.1427054,-0.17632122,-0.01765977,-0.10862693,"[18.456158, 18.492126]"
60,-0.1427054,-0.17632122,-0.01765977,-0.10862693,0,1.0,-0.14623182,-0.37118572,-0.01983231,0.17843254,"[18.591957, 18.486053]"
60,-0.14623182,-0.37118572,-0.01983231,0.17843254,1,1.0,-0.15365554,-0.17578566,-0.016263658,-0.12044024,"[18.456274, 18.480309]"
60,-0.15365554,-0.17578566,-0.016263658,-0.12044024,0,1.0,-0.15717125,-0.37067086,-0.018672463,0.1670676,"[18.607395, 18.476532]"
60,-0.15717125,-0.37067086,-0.018672463,0.1670676,1,1.0,-0.16458467,-0.17528668,-0.015331111,-0.13144697,"[18.45425, 18.4674]"
60,-0.16458467,-0.17528668,-0.015331111,-0.13144697,0,1.0,-0.1680904,-0.3701857,-0.01796005,0.15636005,"[18.61536, 18.459396]"
60,-0.1680904,-0.3701857,-0.01796005,0.15636005,1,1.0,-0.17549412,-0.17481127,-0.014832849,-0.14193432,"[18.444351, 18.446243]"
60,-0.17549412,-0.17481127,-0.014832849,-0.14193432,0,1.0,-0.17899033,-0.3697177,-0.017671535,0.14603244,"[18.606827, 18.43081]"
60,-0.17899033,-0.3697177,-0.017671535,0.14603244,0,1.0,-0.1863847,-0.56458217,-0.014750887,0.43308836,"[18.441654, 18.42817]"
60,-0.1863847,-0.56458217,-0.014750887,0.43308836,1,1.0,-0.19767633,-0.3692545,-0.0060891192,0.13579215,"[18.123785, 18.382978]"
60,-0.19767633,-0.3692545,-0.0060891192,0.13579215,1,1.0,-0.20506142,-0.17404588,-0.003373276,-0.15880556,"[18.391644, 18.448696]"
60,-0.20506142,-0.17404588,-0.003373276,-0.15880556,0,1.0,-0.20854235,-0.36911938,-0.0065493872,0.13281126,"[18.568977, 18.427038]"
60,-0.20854235,-0.36911938,-0.0065493872,0.13281126,1,1.0,-0.21592474,-0.17390421,-0.003893162,-0.16193068,"[18.406977, 18.431038]"
60,-0.21592474,-0.17390421,-0.003893162,-0.16193068,0,1.0,-0.21940282,-0.36897022,-0.0071317754,0.12952152,"[18.546707, 18.386992]"
60,-0.21940282,-0.36897022,-0.0071317754,0.12952152,0,1.0,-0.22678222,-0.5639893,-0.0045413454,0.41994596,"[18.412695, 18.405912]"
60,-0.22678222,-0.5639893,-0.0045413454,0.41994596,1,1.0,-0.23806201,-0.36880326,0.0038575737,0.12583481,"[18.005878, 18.338907]"
60,-0.23806201,-0.36880326,0.0038575737,0.12583481,1,1.0,-0.24543807,-0.1737368,0.00637427,-0.1656286,"[18.337992, 18.367832]"
60,-0.24543807,-0.1737368,0.00637427,-0.1656286,0,1.0,-0.24891281,-0.3689494,0.003061698,0.12905839,"[18.420095, 18.392948]"
60,-0.24891281,-0.3689494,0.003061698,0.12905839,0,1.0,-0.2562918,-0.5641151,0.005642866,0.42270568,"[18.336327, 18.336132]"
60,-0.2562918,-0.5641151,0.005642866,0.42270568,1,1.0,-0.2675741,-0.36907354,0.01409698,0.131807,"[17.974918, 18.311056]"
60,-0.2675741,-0.36907354,0.01409698,0.131807,1,1.0,-0.27495557,-0.17415632,0.01673312,-0.15639539,"[18.258474, 18.283106]"
60,-0.27495557,-0.17415632,0.01673312,-0.15639539,1,1.0,-0.2784387,0.0207221,0.013605212,-0.4437528,"[18.359663, 18.480034]"
60,-0.2784387,0.0207221,0.013605212,-0.4437528,0,1.0,-0.27802426,-0.1745897,0.004730155,-0.14681242,"[18.789492, 18.14868]"
60,-0.27802426,-0.1745897,0.004730155,-0.14681242,1,1.0,-0.28151605,0.020464208,0.0017939068,-0.43799934,"[18.36833, 18.489174]"
60,-0.28151605,0.020464208,0.0017939068,-0.43799934,0,1.0,-0.28110677,-0.1746831,-0.00696608,-0.14475146,"[18.748878, 18.050873]"
60,-0.28110677,-0.1746831,-0.00696608,-0.14475146,1,1.0,-0.28460044,0.020537928,-0.009861109,-0.4396239,"[18.384846, 18.479498]"
60,-0.28460044,0.020537928,-0.009861109,-0.4396239,0,1.0,-0.28418967,-0.17444308,-0.018653587,-0.1500657,"[18.695251, 17.902132]"
60,-0.28418967,-0.17444308,-0.018653587,-0.1500657,1,1.0,-0.28767854,0.020940943,-0.0216549,-0.4485746,"[18.394423, 18.433504]"
60,-0.28767854,0.020940943,-0.0216549,-0.4485746,0,1.0,-0.2872597,-0.1738681,-0.030626394,-0.16279557,"[18.627167, 17.695229]"
60,-0.2872597,-0.1738681,-0.030626394,-0.16279557,0,1.0,-0.29073706,-0.36853853,-0.033882305,0.12007039,"[18.32817, 18.284172]"
60,-0.29073706,-0.36853853,-0.033882305,0.12007039,0,1.0,-0.29810783,-0.5631591,-0.031480897,0.40187415,"[18.455587, 18.132717]"
60,-0.29810783,-0.5631591,-0.031480897,0.40187415,1,1.0,-0.30937102,-0.3676051,-0.023443414,0.09943463,"[18.130268, 18.248186]"
60,-0.30937102,-0.3676051,-0.023443414,0.09943463,0,1.0,-0.31672314,-0.56238335,-0.021454722,0.38463,"[18.413734, 18.100517]"
60,-0.31672314,-0.56238335,-0.021454722,0.38463,1,1.0,-0.3279708,-0.36696348,-0.013762121,0.08526045,"[18.02313, 18.165474]"
60,-0.3279708,-0.36696348,-0.013762121,0.08526045,0,1.0,-0.33531007,-0.5618855,-0.012056912,0.37356985,"[18.364594, 18.081905]"
60,-0.33531007,-0.5618855,-0.012056912,0.37356985,1,1.0,-0.34654778,-0.36659434,-0.0045855152,0.077109784,"[17.962387, 18.09465]"
60,-0.34654778,-0.36659434,-0.0045855152,0.077109784,0,1.0,-0.35387966,-0.5616503,-0.0030433196,0.36834246,"[18.309673, 18.052715]"
60,-0.35387966,-0.5616503,-0.0030433196,0.36834246,1,1.0,-0.36511266,-0.36648518,0.004323529,0.07470147,"[17.942064, 18.017336]"
60,-0.36511266,-0.36648518,0.004323529,0.07470147,0,1.0,-0.37244236,-0.5616689,0.0058175586,0.36874536,"[18.313002, 18.035221]"
60,-0.37244236,-0.5616689,0.0058175586,0.36874536,1,1.0,-0.38367575,-0.36663005,0.0131924655,0.077902436,"[17.998213, 18.051476]"
60,-0.38367575,-0.36663005,0.0131924655,0.077902436,0,1.0,-0.39100835,-0.5619386,0.014750514,0.37471825,"[18.311485, 18.026043]"
60,-0.39100835,-0.5619386,0.014750514,0.37471825,1,1.0,-0.40224713,-0.36702925,0.02224488,0.08672253,"[18.075033, 18.112806]"
60,-0.40224713,-0.36702925,0.02224488,0.08672253,0,1.0,-0.4095877,-0.56246287,0.02397933,0.3863399,"[18.381823, 18.122433]"
60,-0.4095877,-0.56246287,0.02397933,0.3863399,1,1.0,-0.42083696,-0.3676894,0.03170613,0.10131292,"[18.145079, 18.196539]"
60,-0.42083696,-0.3676894,0.03170613,0.10131292,0,1.0,-0.42819074,-0.5632511,0.03373239,0.40382802,"[18.424831, 18.241055]"
60,-0.42819074,-0.5632511,0.03373239,0.40382802,1,1.0,-0.43945578,-0.36862335,0.041808948,0.12196797,"[18.177345, 18.32668]"
60,-0.43945578,-0.36862335,0.041808948,0.12196797,0,1.0,-0.44682825,-0.5643186,0.044248305,0.42754257,"[18.44267, 18.379341]"
60,-0.44682825,-0.5643186,0.044248305,0.42754257,1,1.0,-0.4581146,-0.36985034,0.052799158,0.14913046,"[18.147875, 18.426167]"
60,-0.4581146,-0.36985034,0.052799158,0.14913046,1,1.0,-0.46551162,-0.17552266,0.055781767,-0.12643911,"[18.449728, 18.52681]"
60,-0.46551162,-0.17552266,0.055781767,-0.12643911,1,1.0,-0.46902207,0.018757638,0.053252984,-0.40101495,"[18.172123, 18.44711]"
60,-0.46902207,0.018757638,0.053252984,-0.40101495,0,1.0,-0.4686469,-0.17707765,0.045232687,-0.09202947,"[18.640625, 18.272415]"
60,-0.4686469,-0.17707765,0.045232687,-0.09202947,1,1.0,-0.47218847,0.017367769,0.043392096,-0.3701054,"[18.209698, 18.472322]"
60,-0.47218847,0.017367769,0.043392096,-0.3701054,0,1.0,-0.47184113,-0.17834297,0.03598999,-0.06406235,"[18.65342, 18.368437]"
60,-0.47184113,-0.17834297,0.03598999,-0.06406235,1,1.0,-0.47540796,0.016244993,0.034708742,-0.3451765,"[18.249569, 18.536201]"
60,-0.47540796,0.016244993,0.034708742,-0.3451765,0,1.0,-0.47508308,-0.17935306,0.027805213,-0.0417538,"[18.657063, 18.47063]"
60,-0.47508308,-0.17935306,0.027805213,-0.0417538,1,1.0,-0.47867012,0.015359361,0.026970137,-0.32553586,"[18.281715, 18.59688]"
60,-0.47867012,0.015359361,0.026970137,-0.32553586,0,1.0,-0.47836295,-0.18013601,0.02045942,-0.0244712,"[18.663712, 18.54295]"
60,-0.47836295,-0.18013601,0.02045942,-0.0244712,1,1.0,-0.48196566,0.014686657,0.019969994,-0.31062937,"[18.31517, 18.665516]"
60,-0.48196566,0.014686657,0.019969994,-0.31062937,0,1.0,-0.48167193,-0.18071404,0.013757408,-0.011715995,"[18.678177, 18.591612]"
60,-0.48167193,-0.18071404,0.013757408,-0.011715995,1,1.0,-0.4852862,0.0142079415,0.013523087,-0.30002674,"[18.352146, 18.692226]"
60,-0.4852862,0.0142079415,0.013523087,-0.30002674,0,1.0,-0.48500204,-0.18110412,0.0075225523,-0.0031097624,"[18.685436, 18.618979]"
60,-0.48500204,-0.18110412,0.0075225523,-0.0031097624,1,1.0,-0.48862413,0.013909137,0.007460357,-0.29340976,"[18.381823, 18.709795]"
60,-0.48862413,0.013909137,0.007460357,-0.29340976,0,1.0,-0.48834595,-0.18131839,0.0015921618,0.0016166809,"[18.698112, 18.632702]"
60,-0.48834595,-0.18131839,0.0015921618,0.0016166809,1,1.0,-0.49197233,0.0137807,0.0016244954,-0.29056346,"[18.413607, 18.720434]"
60,-0.49197233,0.0137807,0.0016244954,-0.29056346,0,1.0,-0.49169672,-0.18136437,-0.004186774,0.0026313567,"[18.717957, 18.632019]"
60,-0.49169672,-0.18136437,-0.004186774,0.0026313567,1,1.0,-0.495324,0.013817367,-0.004134147,-0.29136962,"[18.441982, 18.725433]"
60,-0.495324,0.013817367,-0.004134147,-0.29136962,0,1.0,-0.49504766,-0.18124539,-0.009961539,6.602634e-06,"[18.747257, 18.618057]"
60,-0.49504766,-0.18124539,-0.009961539,6.602634e-06,1,1.0,-0.49867254,0.014017994,-0.009961407,-0.2958026,"[18.463436, 18.726357]"
60,-0.49867254,0.014017994,-0.009961407,-0.2958026,0,1.0,-0.4983922,-0.18096054,-0.01587746,-0.0062779044,"[18.786034, 18.588478]"
60,-0.4983922,-0.18096054,-0.01587746,-0.0062779044,1,1.0,-0.5020114,0.014385475,-0.016003016,-0.30392778,"[18.475662, 18.718925]"
60,-0.5020114,0.014385475,-0.016003016,-0.30392778,0,1.0,-0.5017237,-0.1805048,-0.022081573,-0.016334478,"[18.828268, 18.54034]"
60,-0.5017237,-0.1805048,-0.022081573,-0.016334478,1,1.0,-0.5053338,0.014926754,-0.022408262,-0.3159018,"[18.470615, 18.704084]"
60,-0.5053338,0.014926754,-0.022408262,-0.3159018,0,1.0,-0.5050353,-0.17986897,-0.028726298,-0.030369055,"[18.84965, 18.493822]"
60,-0.5050353,-0.17986897,-0.028726298,-0.030369055,1,1.0,-0.50863266,0.01565291,-0.029333679,-0.33197522,"[18.464714, 18.686884]"
60,-0.50863266,0.01565291,-0.029333679,-0.33197522,0,1.0,-0.50831956,-0.1790395,-0.035973184,-0.04868513,"[18.89143, 18.462208]"
60,-0.50831956,-0.1790395,-0.035973184,-0.04868513,1,1.0,-0.51190037,0.016579323,-0.036946885,-0.35249734,"[18.45388, 18.659267]"
