episode,cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward,new_cart_position,new_cart_velocity,new_pole_angle,new_pole_angular_velocity,q_values
200,-0.0041108215,0.027382579,-0.010106558,-0.003353992,1,1.0,-0.00356317,0.22264801,-0.010173638,-0.29920846,"[17.825403, 18.53525]"
200,-0.00356317,0.22264801,-0.010173638,-0.29920846,1,1.0,0.00088979007,0.4179135,-0.016157808,-0.5950825,"[18.543087, 18.694416]"
200,0.00088979007,0.4179135,-0.016157808,-0.5950825,0,1.0,0.00924806,0.22302136,-0.028059456,-0.30753267,"[19.261003, 18.27489]"
200,0.00924806,0.22302136,-0.028059456,-0.30753267,0,1.0,0.013708487,0.028310236,-0.034210112,-0.023829352,"[18.708288, 18.665699]"
200,0.013708487,0.028310236,-0.034210112,-0.023829352,1,1.0,0.014274691,0.22390567,-0.0346867,-0.32710662,"[18.248001, 18.719522]"
200,0.014274691,0.22390567,-0.0346867,-0.32710662,0,1.0,0.018752804,0.029294278,-0.04122883,-0.045561,"[18.861296, 18.628143]"
200,0.018752804,0.029294278,-0.04122883,-0.045561,1,1.0,0.01933869,0.22498243,-0.04214005,-0.35096163,"[18.462313, 18.783827]"
200,0.01933869,0.22498243,-0.04214005,-0.35096163,0,1.0,0.02383834,0.030484311,-0.049159285,-0.07185896,"[18.974928, 18.516102]"
200,0.02383834,0.030484311,-0.049159285,-0.07185896,1,1.0,0.024448026,0.2262753,-0.05059646,-0.37963766,"[18.7069, 18.838535]"
200,0.024448026,0.2262753,-0.05059646,-0.37963766,0,1.0,0.028973531,0.031907007,-0.058189217,-0.10332734,"[19.08086, 18.299948]"
200,0.028973531,0.031907007,-0.058189217,-0.10332734,0,1.0,0.029611671,-0.16233484,-0.060255762,0.17044432,"[18.870659, 18.79187]"
200,0.029611671,-0.16233484,-0.060255762,0.17044432,1,1.0,0.026364975,0.033595476,-0.056846876,-0.14062226,"[18.800037, 18.843588]"
200,0.026364975,0.033595476,-0.056846876,-0.14062226,0,1.0,0.027036885,-0.16066818,-0.05965932,0.13359852,"[18.855774, 18.721237]"
200,0.027036885,-0.16066818,-0.05965932,0.13359852,0,1.0,0.02382352,-0.35488707,-0.05698735,0.40687913,"[18.807758, 18.773008]"
200,0.02382352,-0.35488707,-0.05698735,0.40687913,1,1.0,0.016725779,-0.1590053,-0.04884977,0.096788235,"[18.85223, 18.884312]"
200,0.016725779,-0.1590053,-0.04884977,0.096788235,1,1.0,0.013545673,0.036781512,-0.046914004,-0.21089776,"[18.592716, 18.615625]"
200,0.013545673,0.036781512,-0.046914004,-0.21089776,0,1.0,0.014281304,-0.15763935,-0.05113196,0.066625014,"[18.840157, 18.672756]"
200,0.014281304,-0.15763935,-0.05113196,0.066625014,0,1.0,0.011128517,-0.35199237,-0.049799457,0.34274724,"[18.53486, 18.4409]"
