episode,cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward,new_cart_position,new_cart_velocity,new_pole_angle,new_pole_angular_velocity,q_values
60,-0.045002997,0.0040572085,0.03552065,0.03629394,1,1.0,-0.044921853,0.19865225,0.03624653,-0.24497364,"[17.168814, 16.916615]"
60,-0.044921853,0.19865225,0.03624653,-0.24497364,0,1.0,-0.04094881,0.003031853,0.03134706,0.058918383,"[17.143703, 17.008389]"
60,-0.04094881,0.003031853,0.03134706,0.058918383,0,1.0,-0.04088817,-0.19252521,0.032525424,0.36132437,"[17.147655, 16.90752]"
60,-0.04088817,-0.19252521,0.032525424,0.36132437,0,1.0,-0.044738676,-0.388094,0.039751913,0.66408324,"[17.268549, 17.165058]"
60,-0.044738676,-0.388094,0.039751913,0.66408324,1,1.0,-0.052500557,-0.19354695,0.05303358,0.38417715,"[16.769876, 17.15873]"
60,-0.052500557,-0.19354695,0.05303358,0.38417715,1,1.0,-0.056371495,0.00078352843,0.06071712,0.10867584,"[17.049568, 17.05197]"
60,-0.056371495,0.00078352843,0.06071712,0.10867584,1,1.0,-0.056355823,0.19498523,0.062890634,-0.16425005,"[16.92828, 16.848776]"
60,-0.056355823,0.19498523,0.062890634,-0.16425005,0,1.0,-0.052456122,-0.0009780023,0.059605636,0.14759132,"[16.937674, 16.923447]"
60,-0.052456122,-0.0009780023,0.059605636,0.14759132,0,1.0,-0.05247568,-0.19690062,0.06255747,0.45846704,"[16.841667, 16.825668]"
60,-0.05247568,-0.19690062,0.06255747,0.45846704,0,1.0,-0.05641369,-0.39284855,0.07172681,0.7701939,"[16.685434, 16.947327]"
60,-0.05641369,-0.39284855,0.07172681,0.7701939,1,1.0,-0.06427066,-0.19878319,0.08713068,0.500914,"[15.836673, 16.682335]"
60,-0.06427066,-0.19878319,0.08713068,0.500914,1,1.0,-0.06824633,-0.0049905838,0.09714896,0.23691177,"[16.20457, 16.776964]"
60,-0.06824633,-0.0049905838,0.09714896,0.23691177,1,1.0,-0.06834614,0.18861888,0.1018872,-0.023616165,"[16.381912, 16.822868]"
60,-0.06834614,0.18861888,0.1018872,-0.023616165,1,1.0,-0.064573765,0.3821433,0.101414874,-0.2824943,"[16.768934, 16.968285]"
60,-0.064573765,0.3821433,0.101414874,-0.2824943,0,1.0,-0.056930896,0.18573204,0.09576499,0.040373705,"[16.612701, 16.940855]"
60,-0.056930896,0.18573204,0.09576499,0.040373705,1,1.0,-0.053216256,0.37935957,0.09657246,-0.22062492,"[16.674301, 16.964424]"
60,-0.053216256,0.37935957,0.09657246,-0.22062492,1,1.0,-0.04562906,0.572978,0.092159964,-0.4813511,"[16.499434, 16.92101]"
60,-0.04562906,0.572978,0.092159964,-0.4813511,1,1.0,-0.034169503,0.76668644,0.08253294,-0.74362403,"[16.683008, 16.895493]"
60,-0.034169503,0.76668644,0.08253294,-0.74362403,1,1.0,-0.018835774,0.9605782,0.06766046,-1.0092345,"[16.894913, 16.965004]"
60,-0.018835774,0.9605782,0.06766046,-1.0092345,1,1.0,0.00037578953,1.154735,0.04747577,-1.2799264,"[16.941832, 16.747097]"
60,0.00037578953,1.154735,0.04747577,-1.2799264,1,1.0,0.02347049,1.3492209,0.021877242,-1.5573739,"[16.96603, 16.457516]"
60,0.02347049,1.3492209,0.021877242,-1.5573739,0,1.0,0.050454907,1.1538439,-0.009270236,-1.2579471,"[16.99051, 16.0505]"
60,0.050454907,1.1538439,-0.009270236,-1.2579471,1,1.0,0.073531784,1.3490833,-0.034429178,-1.553519,"[17.032818, 16.38211]"
60,0.073531784,1.3490833,-0.034429178,-1.553519,0,1.0,0.10051345,1.1543905,-0.06549956,-1.2717731,"[17.073568, 15.931538]"
60,0.10051345,1.1543905,-0.06549956,-1.2717731,0,1.0,0.12360126,0.9601628,-0.09093502,-1.0002995,"[17.264912, 16.334755]"
60,0.12360126,0.9601628,-0.09093502,-1.0002995,0,1.0,0.14280452,0.7663661,-0.11094101,-0.7375035,"[17.536938, 16.807194]"
60,0.14280452,0.7663661,-0.11094101,-0.7375035,0,1.0,0.15813184,0.57293695,-0.12569107,-0.48169324,"[17.766052, 17.211517]"
60,0.15813184,0.57293695,-0.12569107,-0.48169324,0,1.0,0.16959058,0.3797924,-0.13532494,-0.23111783,"[17.986647, 17.407907]"
60,0.16959058,0.3797924,-0.13532494,-0.23111783,0,1.0,0.17718643,0.18683754,-0.1399473,0.016004115,"[18.20574, 17.350258]"
60,0.17718643,0.18683754,-0.1399473,0.016004115,0,1.0,0.18092318,-0.006028912,-0.13962722,0.26146507,"[18.4098, 17.61832]"
60,0.18092318,-0.006028912,-0.13962722,0.26146507,0,1.0,0.1808026,-0.19891025,-0.13439791,0.5070542,"[18.568632, 18.015404]"
60,0.1808026,-0.19891025,-0.13439791,0.5070542,0,1.0,0.17682439,-0.39190793,-0.12425683,0.754546,"[18.540201, 18.103952]"
60,0.17682439,-0.39190793,-0.12425683,0.754546,0,1.0,0.16898623,-0.5851178,-0.10916591,1.0056888,"[18.42485, 18.19438]"
60,0.16898623,-0.5851178,-0.10916591,1.0056888,1,1.0,0.15728389,-0.38872075,-0.08905213,0.68081576,"[18.392687, 18.274136]"
60,0.15728389,-0.38872075,-0.08905213,0.68081576,0,1.0,0.14950946,-0.5825004,-0.07543582,0.9441867,"[18.199816, 18.065834]"
60,0.14950946,-0.5825004,-0.07543582,0.9441867,1,1.0,0.13785946,-0.3864477,-0.056552086,0.6287869,"[18.04545, 18.046959]"
60,0.13785946,-0.3864477,-0.056552086,0.6287869,0,1.0,0.1301305,-0.58073676,-0.043976348,0.9031371,"[17.918806, 17.867584]"
60,0.1301305,-0.58073676,-0.043976348,0.9031371,1,1.0,0.11851577,-0.38504755,-0.025913605,0.5969623,"[17.73743, 17.820267]"
60,0.11851577,-0.38504755,-0.025913605,0.5969623,1,1.0,0.11081482,-0.18957275,-0.01397436,0.29623073,"[17.562767, 17.58554]"
60,0.11081482,-0.18957275,-0.01397436,0.29623073,0,1.0,0.107023366,-0.38449273,-0.008049746,0.5844738,"[17.531637, 17.505089]"
60,0.107023366,-0.38449273,-0.008049746,0.5844738,1,1.0,0.09933351,-0.18925893,0.0036397302,0.28926602,"[17.385744, 17.443516]"
60,0.09933351,-0.18925893,0.0036397302,0.28926602,1,1.0,0.09554833,0.00581092,0.009425051,-0.0022667511,"[17.356981, 17.358997]"
60,0.09554833,0.00581092,0.009425051,-0.0022667511,0,1.0,0.095664546,-0.18944493,0.009379716,0.29337493,"[17.44021, 17.144213]"
60,0.095664546,-0.18944493,0.009379716,0.29337493,1,1.0,0.09187565,0.00554205,0.015247215,0.0036649317,"[17.286865, 17.300638]"
60,0.09187565,0.00554205,0.015247215,0.0036649317,0,1.0,0.09198649,-0.18979521,0.0153205125,0.30111927,"[17.372633, 17.097916]"
60,0.09198649,-0.18979521,0.0153205125,0.30111927,1,1.0,0.088190585,0.0051050633,0.021342898,0.013307225,"[17.203964, 17.232952]"
60,0.088190585,0.0051050633,0.021342898,0.013307225,0,1.0,0.08829269,-0.19031636,0.021609042,0.31264696,"[17.29466, 17.04599]"
60,0.08829269,-0.19031636,0.021609042,0.31264696,1,1.0,0.08448636,0.0044911806,0.02786198,0.02685641,"[17.11294, 17.15575]"
60,0.08448636,0.0044911806,0.02786198,0.02685641,1,1.0,0.08457618,0.19920272,0.02839911,-0.25690717,"[17.204235, 16.988544]"
60,0.08457618,0.19920272,0.02839911,-0.25690717,0,1.0,0.08856024,0.0036870658,0.023260966,0.044596262,"[17.303, 17.05621]"
60,0.08856024,0.0036870658,0.023260966,0.044596262,0,1.0,0.08863398,-0.19176058,0.024152892,0.34452653,"[17.173246, 16.989407]"
60,0.08863398,-0.19176058,0.024152892,0.34452653,0,1.0,0.08479877,-0.38721764,0.031043421,0.6447269,"[17.030348, 17.0985]"
60,0.08479877,-0.38721764,0.031043421,0.6447269,1,1.0,0.07705441,-0.19254175,0.04393796,0.36197904,"[16.870222, 17.07365]"
60,0.07705441,-0.19254175,0.04393796,0.36197904,1,1.0,0.07320358,0.0019290363,0.05117754,0.08346798,"[16.886206, 16.966759]"
60,0.07320358,0.0019290363,0.05117754,0.08346798,0,1.0,0.07324216,-0.19388776,0.0528469,0.39184824,"[16.892445, 16.818151]"
60,0.07324216,-0.19388776,0.0528469,0.39184824,1,1.0,0.069364406,0.00044594452,0.060683865,0.11628439,"[16.770147, 16.873936]"
60,0.069364406,0.00044594452,0.060683865,0.11628439,1,1.0,0.069373325,0.19464827,0.06300955,-0.1566528,"[16.700678, 16.703407]"
60,0.069373325,0.19464827,0.06300955,-0.1566528,0,1.0,0.07326629,-0.0013165788,0.059876498,0.15522371,"[16.720764, 16.654007]"
60,0.07326629,-0.0013165788,0.059876498,0.15522371,1,1.0,0.07323996,0.19289923,0.06298097,-0.11798475,"[16.585136, 16.640358]"
60,0.07323996,0.19289923,0.06298097,-0.11798475,0,1.0,0.077097945,-0.003065922,0.060621276,0.19388434,"[16.611109, 16.58708]"
60,0.077097945,-0.003065922,0.060621276,0.19388434,1,1.0,0.07703663,0.19113882,0.06449896,-0.079075925,"[16.507494, 16.586952]"
60,0.07703663,0.19113882,0.06449896,-0.079075925,1,1.0,0.0808594,0.38527972,0.06291744,-0.35073218,"[16.502626, 16.527023]"
60,0.0808594,0.38527972,0.06291744,-0.35073218,1,1.0,0.08856499,0.5794531,0.0559028,-0.6229304,"[16.504734, 16.591864]"
60,0.08856499,0.5794531,0.0559028,-0.6229304,0,1.0,0.10015406,0.38359696,0.04344419,-0.3131783,"[16.718729, 16.657982]"
60,0.10015406,0.38359696,0.04344419,-0.3131783,1,1.0,0.107825994,0.578074,0.037180625,-0.59185,"[16.558287, 16.60875]"
60,0.107825994,0.578074,0.037180625,-0.59185,0,1.0,0.11938748,0.38245177,0.025343627,-0.28769088,"[16.760174, 16.685772]"
60,0.11938748,0.38245177,0.025343627,-0.28769088,0,1.0,0.12703651,0.18697773,0.019589808,0.012876221,"[16.672237, 16.66481]"
60,0.12703651,0.18697773,0.019589808,0.012876221,0,1.0,0.13077606,-0.008419603,0.019847333,0.311675,"[16.697515, 16.592339]"
60,0.13077606,-0.008419603,0.019847333,0.311675,1,1.0,0.13060768,0.18641405,0.026080834,0.025316836,"[16.642195, 16.677588]"
60,0.13060768,0.18641405,0.026080834,0.025316836,0,1.0,0.13433595,-0.009072026,0.02658717,0.32611313,"[16.620945, 16.555454]"
60,0.13433595,-0.009072026,0.02658717,0.32611313,1,1.0,0.13415451,0.1856615,0.033109434,0.041931782,"[16.553356, 16.627285]"
60,0.13415451,0.1856615,0.033109434,0.041931782,0,1.0,0.13786775,-0.0099192085,0.033948068,0.34487444,"[16.528202, 16.507877]"
60,0.13786775,-0.0099192085,0.033948068,0.34487444,1,1.0,0.13766935,0.18470378,0.040845558,0.06308698,"[16.457388, 16.585373]"
60,0.13766935,0.18470378,0.040845558,0.06308698,1,1.0,0.14136344,0.37921703,0.042107295,-0.21643429,"[16.47093, 16.496998]"
60,0.14136344,0.37921703,0.042107295,-0.21643429,0,1.0,0.14894778,0.18351921,0.037778612,0.089228146,"[16.421873, 16.529121]"
60,0.14894778,0.18351921,0.037778612,0.089228146,1,1.0,0.15261815,0.37807986,0.039563175,-0.19130033,"[16.488653, 16.517208]"
60,0.15261815,0.37807986,0.039563175,-0.19130033,1,1.0,0.16017976,0.57261413,0.035737168,-0.47124487,"[16.382261, 16.51722]"
60,0.16017976,0.57261413,0.035737168,-0.47124487,1,1.0,0.17163204,0.7672136,0.02631227,-0.75245315,"[16.559248, 16.608639]"
60,0.17163204,0.7672136,0.02631227,-0.75245315,0,1.0,0.18697631,0.5717389,0.011263207,-0.45160767,"[16.711866, 16.613297]"
60,0.18697631,0.5717389,0.011263207,-0.45160767,1,1.0,0.19841109,0.76669973,0.0022310526,-0.74071914,"[16.660511, 16.66087]"
60,0.19841109,0.76669973,0.0022310526,-0.74071914,0,1.0,0.21374509,0.5715471,-0.01258333,-0.4473349,"[16.811365, 16.645353]"
