0.00013329688,0.044333853,-0.04097794,-0.0130055975,0,1.0,0.0010199739,-0.1501772,-0.04123805,0.2664719
0.0010199739,-0.1501772,-0.04123805,0.2664719,0,1.0,-0.00198357,-0.34468707,-0.035908613,0.5458681
-0.00198357,-0.34468707,-0.035908613,0.5458681,0,1.0,-0.008877311,-0.53928655,-0.024991252,0.82702434
-0.008877311,-0.53928655,-0.024991252,0.82702434,0,1.0,-0.019663043,-0.734058,-0.008450765,1.1117436
-0.019663043,-0.734058,-0.008450765,1.1117436,0,1.0,-0.034344204,-0.92906797,0.013784108,1.4017636
-0.034344204,-0.92906797,0.013784108,1.4017636,1,1.0,-0.05292556,-0.73411995,0.04181938,1.1134218
-0.05292556,-0.73411995,0.04181938,1.1134218,1,1.0,-0.06760796,-0.53957134,0.064087816,0.8341453
-0.06760796,-0.53957134,0.064087816,0.8341453,1,1.0,-0.07839939,-0.3453808,0.08077072,0.56228644
-0.07839939,-0.3453808,0.08077072,0.56228644,1,1.0,-0.085307,-0.15147969,0.09201645,0.29610372
-0.085307,-0.15147969,0.09201645,0.29610372,0,1.0,-0.0883366,-0.34778473,0.09793852,0.6163302
-0.0883366,-0.34778473,0.09793852,0.6163302,1,1.0,-0.09529229,-0.15415761,0.11026513,0.3560293
-0.09529229,-0.15415761,0.11026513,0.3560293,1,1.0,-0.09837545,0.03923802,0.117385715,0.10004992
-0.09837545,0.03923802,0.117385715,0.10004992,1,1.0,-0.097590685,0.2324991,0.11938671,-0.15341452
-0.097590685,0.2324991,0.11938671,-0.15341452,0,1.0,-0.0929407,0.035887994,0.11631842,0.17441924
-0.0929407,0.035887994,0.11631842,0.17441924,1,1.0,-0.092222944,0.22916974,0.119806804,-0.079423696
-0.092222944,0.22916974,0.119806804,-0.079423696,1,1.0,-0.08763955,0.42238864,0.11821833,-0.3320355
-0.08763955,0.42238864,0.11821833,-0.3320355,0,1.0,-0.079191774,0.22579981,0.11157762,-0.0045351395
-0.079191774,0.22579981,0.11157762,-0.0045351395,1,1.0,-0.074675776,0.4191594,0.11148692,-0.2600352
-0.074675776,0.4191594,0.11148692,-0.2600352,1,1.0,-0.06629259,0.6125279,0.10628621,-0.5155779
-0.06629259,0.6125279,0.10628621,-0.5155779,0,1.0,-0.054042034,0.41608238,0.09597466,-0.19138312
-0.054042034,0.41608238,0.09597466,-0.19138312,0,1.0,-0.045720387,0.21972781,0.09214699,0.12996654
-0.045720387,0.21972781,0.09214699,0.12996654,1,1.0,-0.04132583,0.41341722,0.09474633,-0.13228208
-0.04132583,0.41341722,0.09474633,-0.13228208,1,1.0,-0.033057485,0.6070633,0.09210069,-0.39363465
-0.033057485,0.6070633,0.09210069,-0.39363465,0,1.0,-0.02091622,0.41076332,0.084227994,-0.07339333
-0.02091622,0.41076332,0.084227994,-0.07339333,0,1.0,-0.012700953,0.2145412,0.082760125,0.2446302
-0.012700953,0.2145412,0.082760125,0.2446302,1,1.0,-0.008410129,0.40838957,0.08765273,-0.020843409
-0.008410129,0.40838957,0.08765273,-0.020843409,0,1.0,-0.00024233716,0.21212706,0.08723586,0.29815707
-0.00024233716,0.21212706,0.08723586,0.29815707,1,1.0,0.004000204,0.40590417,0.093199,0.0342115
0.004000204,0.40590417,0.093199,0.0342115,1,1.0,0.012118287,0.5995746,0.09388323,-0.22767253
0.012118287,0.5995746,0.09388323,-0.22767253,0,1.0,0.02410978,0.40324512,0.08932978,0.093085945
0.02410978,0.40324512,0.08932978,0.093085945,1,1.0,0.032174684,0.5969807,0.0911915,-0.17013067
0.032174684,0.5969807,0.0911915,-0.17013067,0,1.0,0.044114295,0.40067986,0.08778889,0.1498703
0.044114295,0.40067986,0.08778889,0.1498703,1,1.0,0.052127894,0.5944422,0.09078629,-0.11387713
0.052127894,0.5944422,0.09078629,-0.11387713,1,1.0,0.06401674,0.7881539,0.088508755,-0.3765936
0.06401674,0.7881539,0.088508755,-0.3765936,0,1.0,0.07977982,0.5918937,0.08097688,-0.057367943
0.07977982,0.5918937,0.08097688,-0.057367943,1,1.0,0.09161769,0.7857668,0.07982952,-0.32344353
0.09161769,0.7857668,0.07982952,-0.32344353,0,1.0,0.10733303,0.58960426,0.07336065,-0.006691811
0.10733303,0.58960426,0.07336065,-0.006691811,1,1.0,0.11912511,0.78360164,0.07322682,-0.27535647
0.11912511,0.78360164,0.07322682,-0.27535647,0,1.0,0.13479714,0.5875155,0.06771968,0.039493985
0.13479714,0.5875155,0.06771968,0.039493985,1,1.0,0.14654745,0.78160423,0.068509564,-0.23107752
0.14654745,0.78160423,0.068509564,-0.23107752,0,1.0,0.16217953,0.5855736,0.06388801,0.08240468
0.16217953,0.5855736,0.06388801,0.08240468,1,1.0,0.17389101,0.77972436,0.065536104,-0.18945694
0.17389101,0.77972436,0.065536104,-0.18945694,0,1.0,0.18948549,0.58372897,0.06174697,0.12315878
0.18948549,0.58372897,0.06174697,0.12315878,1,1.0,0.20116007,0.77791446,0.06421015,-0.14942224
0.20116007,0.77791446,0.06421015,-0.14942224,0,1.0,0.21671836,0.58193463,0.0612217,0.16280654
0.21671836,0.58193463,0.0612217,0.16280654,1,1.0,0.22835706,0.7761291,0.06447783,-0.109951586
0.22835706,0.7761291,0.06447783,-0.109951586,1,1.0,0.24387965,0.9702707,0.0622788,-0.3816155
0.24387965,0.9702707,0.0622788,-0.3816155,0,1.0,0.26328504,0.7743223,0.05464649,-0.069964536
0.26328504,0.7743223,0.05464649,-0.069964536,1,1.0,0.2787715,0.96861994,0.0532472,-0.34491786
0.2787715,0.96861994,0.0532472,-0.34491786,0,1.0,0.2981439,0.77278256,0.04634884,-0.03593086
0.2981439,0.77278256,0.04634884,-0.03593086,1,1.0,0.31359956,0.9672103,0.045630224,-0.31363755
0.31359956,0.9672103,0.045630224,-0.31363755,0,1.0,0.33294377,0.771469,0.039357472,-0.0069206273
0.33294377,0.771469,0.039357472,-0.0069206273,1,1.0,0.34837314,0.966005,0.03921906,-0.28693062
0.34837314,0.966005,0.03921906,-0.28693062,0,1.0,0.36769325,0.7703464,0.033480447,0.017859152
0.36769325,0.7703464,0.033480447,0.017859152,1,1.0,0.38310015,0.96497256,0.03383763,-0.26407513
0.38310015,0.96497256,0.03383763,-0.26407513,0,1.0,0.40239963,0.7693844,0.028556127,0.03908556
0.40239963,0.7693844,0.028556127,0.03908556,1,1.0,0.4177873,0.96408546,0.029337838,-0.24445261
0.4177873,0.96408546,0.029337838,-0.24445261,0,1.0,0.437069,0.768557,0.024448786,0.05733792
0.437069,0.768557,0.024448786,0.05733792,1,1.0,0.45244014,0.9633201,0.025595546,-0.22753207
0.45244014,0.9633201,0.025595546,-0.22753207,0,1.0,0.47170654,0.7678418,0.021044904,0.073113464
0.47170654,0.7678418,0.021044904,0.073113464,1,1.0,0.48706338,0.96265584,0.022507172,-0.21285611
0.48706338,0.96265584,0.022507172,-0.21285611,0,1.0,0.5063165,0.7672195,0.01825005,0.08684077
0.5063165,0.7672195,0.01825005,0.08684077,1,1.0,0.5216609,0.9620751,0.019986866,-0.20002884
0.5216609,0.9620751,0.019986866,-0.20002884,0,1.0,0.5409024,0.7666731,0.01598629,0.09889141
0.5409024,0.7666731,0.01598629,0.09889141,1,1.0,0.55623585,0.96156234,0.017964117,-0.18870533
0.55623585,0.96156234,0.017964117,-0.18870533,0,1.0,0.5754671,0.766188,0.014190011,0.10959
0.5754671,0.766188,0.014190011,0.10959,0,1.0,0.59079087,0.5708657,0.016381811,0.4067158
0.59079087,0.5708657,0.016381811,0.4067158,0,1.0,0.6022082,0.3755153,0.024516128,0.7045181
0.6022082,0.3755153,0.024516128,0.7045181,1,1.0,0.6097185,0.5702891,0.038606487,0.4196522
0.6097185,0.5702891,0.038606487,0.4196522,1,1.0,0.62112427,0.76484334,0.046999533,0.13938576
0.62112427,0.76484334,0.046999533,0.13938576,1,1.0,0.63642114,0.9592617,0.04978725,-0.13810702
0.63642114,0.9592617,0.04978725,-0.13810702,0,1.0,0.6556064,0.7634634,0.047025107,0.16985804
0.6556064,0.7634634,0.047025107,0.16985804,1,1.0,0.67087567,0.9578818,0.050422266,-0.10762693
0.67087567,0.9578818,0.050422266,-0.10762693,0,1.0,0.69003326,0.7620749,0.04826973,0.20052798
0.69003326,0.7620749,0.04826973,0.20052798,1,1.0,0.70527476,0.9564744,0.05228029,-0.076545894
0.70527476,0.9564744,0.05228029,-0.076545894,0,1.0,0.7244043,0.7606435,0.050749373,0.23216256
0.7244043,0.7606435,0.050749373,0.23216256,1,1.0,0.7396171,0.95500493,0.055392623,-0.04409035
0.7396171,0.95500493,0.055392623,-0.04409035,1,1.0,0.75871724,1.1492907,0.054510817,-0.3187948
0.75871724,1.1492907,0.054510817,-0.3187948,0,1.0,0.78170305,0.95343643,0.04813492,-0.009431585
0.78170305,0.95343643,0.04813492,-0.009431585,0,1.0,0.8007718,0.75765836,0.04794629,0.29804152
0.8007718,0.75765836,0.04794629,0.29804152,1,1.0,0.81592494,0.9520652,0.05390712,0.02085717
0.81592494,0.9520652,0.05390712,0.02085717,1,1.0,0.83496624,1.1463743,0.05432426,-0.25434205
0.83496624,1.1463743,0.05432426,-0.25434205,0,1.0,0.8578937,0.9505205,0.04923742,0.05496879
0.8578937,0.9505205,0.04923742,0.05496879,1,1.0,0.87690413,1.1449032,0.050336797,-0.22178186
0.87690413,1.1449032,0.050336797,-0.22178186,1,1.0,0.8998022,1.3392708,0.04590116,-0.49817133
0.8998022,1.3392708,0.04590116,-0.49817133,0,1.0,0.92658764,1.1435328,0.035937734,-0.19138329
0.92658764,1.1435328,0.035937734,-0.19138329,0,1.0,0.9494583,0.9479156,0.032110065,0.11241639
0.9494583,0.9479156,0.032110065,0.11241639,0,1.0,0.9684166,0.7523486,0.034358393,0.4150544
0.9684166,0.7523486,0.034358393,0.4150544,0,1.0,0.9834636,0.556757,0.042659484,0.7183681
0.9834636,0.556757,0.042659484,0.7183681,0,1.0,0.9945987,0.36107147,0.057026844,1.0241674
0.9945987,0.36107147,0.057026844,1.0241674,1,1.0,1.0018201,0.55538946,0.07751019,0.749921
1.0018201,0.55538946,0.07751019,0.749921,1,1.0,1.0129279,0.7493617,0.092508614,0.4826015
1.0129279,0.7493617,0.092508614,0.4826015,1,1.0,1.0279151,0.9430645,0.10216064,0.22044836
1.0279151,0.9430645,0.10216064,0.22044836,1,1.0,1.0467764,1.136589,0.10656961,-0.03834194
1.0467764,1.136589,0.10656961,-0.03834194,1,1.0,1.0695082,1.3300343,0.10580277,-0.2955913
1.0695082,1.3300343,0.10580277,-0.2955913,1,1.0,1.0961089,1.5235012,0.09989095,-0.55312103
1.0961089,1.5235012,0.09989095,-0.55312103,1,1.0,1.1265789,1.7170889,0.08882853,-0.81273603
1.1265789,1.7170889,0.08882853,-0.81273603,1,1.0,1.1609207,1.9108893,0.0725738,-1.0762091
1.1609207,1.9108893,0.0725738,-1.0762091,1,1.0,1.1991385,2.1049814,0.051049624,-1.3452628
1.1991385,2.1049814,0.051049624,-1.3452628,1,1.0,1.2412381,2.2994254,0.024144368,-1.621547
1.2412381,2.2994254,0.024144368,-1.621547,1,1.0,1.2872267,2.4942548,-0.008286571,-1.9066082
1.2872267,2.4942548,-0.008286571,-1.9066082,0,1.0,1.3371117,2.2992234,-0.046418734,-1.6165072
1.3371117,2.2992234,-0.046418734,-1.6165072,0,1.0,1.3830962,2.1046786,-0.07874888,-1.3386464
1.3830962,2.1046786,-0.07874888,-1.3386464,1,1.0,1.4251897,2.300699,-0.105521806,-1.654894
1.4251897,2.300699,-0.105521806,-1.654894,1,1.0,1.4712038,2.4968824,-0.13861969,-1.9784982
1.4712038,2.4968824,-0.13861969,-1.9784982,1,1.0,1.5211414,2.693165,-0.17818965,-2.3107219
1.5211414,2.693165,-0.17818965,-2.3107219,1,1.0,1.5750047,2.8894143,-0.22440408,-2.6525455
0.023664927,0.022053875,0.012591124,-0.00037243476,0,1.0,0.024106003,-0.17324637,0.012583675,0.2962564
0.024106003,-0.17324637,0.012583675,0.2962564,0,1.0,0.020641077,-0.3685454,0.018508803,0.5928813
0.020641077,-0.3685454,0.018508803,0.5928813,0,1.0,0.013270169,-0.5639215,0.030366428,0.8913365
0.013270169,-0.5639215,0.030366428,0.8913365,0,1.0,0.0019917379,-0.759442,0.04819316,1.1934084
0.0019917379,-0.759442,0.04819316,1.1934084,1,1.0,-0.013197102,-0.5649762,0.07206132,0.91621166
-0.013197102,-0.5649762,0.07206132,0.91621166,1,1.0,-0.024496626,-0.37089878,0.090385556,0.6470188
-0.024496626,-0.37089878,0.090385556,0.6470188,1,1.0,-0.031914603,-0.17714469,0.10332593,0.3841112
-0.031914603,-0.17714469,0.10332593,0.3841112,1,1.0,-0.035457496,0.01637015,0.11100816,0.12571086
-0.035457496,0.01637015,0.11100816,0.12571086,0,1.0,-0.03513009,-0.1801526,0.11352237,0.45124996
-0.03513009,-0.1801526,0.11352237,0.45124996,1,1.0,-0.038733143,0.013196193,0.12254737,0.19639753
-0.038733143,0.013196193,0.12254737,0.19639753,1,1.0,-0.03846922,0.20637156,0.12647532,-0.055253632
